"age_days","L","M","S","sex"
1189,1,98.0473,0.0392,"m"
1190,1,98.0679,0.0392,"m"
1191,1,98.0885,0.03921,"m"
1192,1,98.1091,0.03922,"m"
1193,1,98.1297,0.03922,"m"
1194,1,98.1503,0.03923,"m"
1195,1,98.1708,0.03924,"m"
1196,1,98.1914,0.03924,"m"
1197,1,98.2119,0.03925,"m"
1198,1,98.2325,0.03925,"m"
1199,1,98.253,0.03926,"m"
1200,1,98.2735,0.03927,"m"
1201,1,98.294,0.03927,"m"
1202,1,98.3145,0.03928,"m"
1203,1,98.335,0.03928,"m"
1204,1,98.3555,0.03929,"m"
1205,1,98.3759,0.03929,"m"
1206,1,98.3964,0.0393,"m"
1207,1,98.4169,0.03931,"m"
1208,1,98.4373,0.03931,"m"
1209,1,98.4577,0.03932,"m"
1210,1,98.4782,0.03932,"m"
1211,1,98.4986,0.03933,"m"
1212,1,98.519,0.03934,"m"
1213,1,98.5394,0.03934,"m"
1214,1,98.5598,0.03935,"m"
1215,1,98.5801,0.03935,"m"
1216,1,98.6005,0.03936,"m"
1217,1,98.6209,0.03937,"m"
1218,1,98.6412,0.03937,"m"
1219,1,98.6615,0.03938,"m"
1220,1,98.6819,0.03938,"m"
1221,1,98.7022,0.03939,"m"
1222,1,98.7225,0.03939,"m"
1223,1,98.7428,0.0394,"m"
1224,1,98.7631,0.03941,"m"
1225,1,98.7834,0.03941,"m"
1226,1,98.8036,0.03942,"m"
1227,1,98.8239,0.03942,"m"
1228,1,98.8442,0.03943,"m"
1229,1,98.8644,0.03943,"m"
1230,1,98.8846,0.03944,"m"
1231,1,98.9049,0.03945,"m"
1232,1,98.9251,0.03945,"m"
1233,1,98.9453,0.03946,"m"
1234,1,98.9655,0.03946,"m"
1235,1,98.9857,0.03947,"m"
1236,1,99.0058,0.03947,"m"
1237,1,99.026,0.03948,"m"
1238,1,99.0461,0.03949,"m"
1239,1,99.0663,0.03949,"m"
1240,1,99.0864,0.0395,"m"
1241,1,99.1065,0.0395,"m"
1242,1,99.1267,0.03951,"m"
1243,1,99.1468,0.03951,"m"
1244,1,99.1669,0.03952,"m"
1245,1,99.1869,0.03952,"m"
1246,1,99.207,0.03953,"m"
1247,1,99.2271,0.03954,"m"
1248,1,99.2471,0.03954,"m"
1249,1,99.2672,0.03955,"m"
1250,1,99.2872,0.03955,"m"
1251,1,99.3072,0.03956,"m"
1252,1,99.3272,0.03956,"m"
1253,1,99.3472,0.03957,"m"
1254,1,99.3672,0.03957,"m"
1255,1,99.3872,0.03958,"m"
1256,1,99.4072,0.03958,"m"
1257,1,99.4272,0.03959,"m"
1258,1,99.4471,0.0396,"m"
1259,1,99.4671,0.0396,"m"
1260,1,99.487,0.03961,"m"
1261,1,99.5069,0.03961,"m"
